Geneid	Length
Ng09791	2632
Ng09792	1428
Ng09793	2278
Ng09794	1389
Ng09795	1614
Ng09796	288
Ng09797	996
Ng09798	1110
Ng09799	2487
Ng09800	375
Ng09801	441
Ng09802	888
Ng09803	1677
Ng09804	1641
Ng09805	408
Ng09806	1233
Ng09807	3474
Ng09808	1306
Ng09809	405
Ng09810	1227
Ng09811	2277
Ng09812	618
Ng09813	1635
Ng09814	774
Ng09815	987
Ng09816	990
Ng09817	1958
Ng09818	1659
Ng09819	590
Ng09820	1758
Ng09821	1068
Ng09822	1440
Ng09823	714
Ng09824	372
Ng09825	696
Ng09826	4734
Ng09827	318
Ng09828	276
Ng09829	333
Ng09830	1276
Ng09831	468
Ng09832	657
Ng09833	264
Ng09834	1842
Ng09835	494
Ng09836	1685
Ng09837	942
Ng09838	2622
Ng09839	312
Ng09840	562
Ng09841	330
Ng09842	1063
Ng09843	567
Ng09844	318
Ng09845	453
Ng09846	3333
Ng09847	1380
Ng09848	225
Ng09849	459
Ng09850	312
Ng09851	6384
Ng09852	192
Ng09853	186
Ng09854	1704
Ng09855	3151
Ng09856	510
Ng09857	528
Ng09858	506
Ng09859	996
Ng09860	402
Ng09861	285
Ng09862	2641
Ng09863	690
Ng09864	438
Ng09865	489
Ng09866	2442
Ng09867	2641
Ng09868	690
Ng09869	438
Ng09870	489
Ng09871	2133
Ng08636	1188
Ng08637	3748
Ng08638	3129
Ng08639	3225
Ng08640	687
Ng08641	4703
Ng08642	645
Ng08643	303
Ng08644	693
Ng08645	399
Ng08646	2125
Ng08647	348
Ng08648	753
Ng08649	924
Ng08650	222
Ng08651	906
Ng08652	1203
Ng08653	363
Ng08654	201
Ng08655	477
Ng08656	960
Ng08657	210
Ng08658	306
Ng08659	1203
Ng08660	267
Ng08661	657
Ng08662	1362
Ng08663	2363
Ng08664	846
Ng08665	645
Ng08666	432
Ng08667	1302
Ng08668	366
Ng08669	1086
Ng08670	1710
Ng08671	1446
Ng08672	417
Ng08673	744
Ng08674	669
Ng08675	1104
Ng08676	393
Ng08677	261
Ng08678	1426
Ng08679	393
Ng08680	597
Ng08681	1136
Ng08682	2604
Ng08683	324
Ng08684	1740
Ng08685	612
Ng08686	456
Ng08687	585
Ng08688	597
Ng08689	417
Ng08690	861
Ng08691	2880
Ng08692	390
Ng08693	321
Ng08694	2274
Ng08695	408
Ng08696	1662
Ng08697	327
Ng08698	1682
Ng08699	2130
Ng08700	762
Ng08701	1837
Ng08702	360
Ng08703	1500
Ng08704	1656
Ng08705	1436
Ng08706	342
Ng08707	2786
Ng08708	246
Ng08709	2814
Ng08710	2269
Ng08711	318
Ng08712	609
Ng08713	603
Ng08714	216
Ng08715	381
Ng08716	390
Ng08717	489
Ng08718	228
Ng08719	5160
Ng08720	237
Ng08721	2970
Ng08722	2557
Ng08723	2040
Ng08724	3774
Ng08725	8446
Ng08726	3345
Ng08727	3620
Ng08728	2208
Ng08729	1188
Ng08730	1221
Ng08731	2017
Ng08732	864
Ng08733	228
Ng08734	1947
Ng08735	600
Ng08736	1713
Ng08737	345
Ng08738	969
Ng08739	3259
Ng08740	306
Ng08741	1818
Ng08742	510
Ng08743	2257
Ng08744	2646
Ng08745	2823
Ng08746	243
Ng08747	709
Ng08748	468
Ng08749	600
Ng08750	663
Ng08751	210
Ng08752	1644
Ng08753	393
Ng08754	688
Ng08755	1341
Ng08756	318
Ng08757	1563
Ng08758	1239
Ng08759	2490
Ng08760	201
Ng08761	1302
Ng08762	873
Ng08763	213
Ng08764	1143
Ng08765	1659
Ng08766	801
Ng08767	321
Ng08768	2151
Ng08769	1859
Ng08770	2457
Ng08771	1242
Ng08772	2168
Ng08773	1206
Ng08774	186
Ng08775	1701
Ng08776	201
Ng08777	1527
Ng08778	2705
Ng08779	1017
Ng08780	1647
Ng08781	348
Ng08782	1728
Ng08783	1470
Ng08784	291
Ng08785	2878
Ng08786	1867
Ng08787	3099
Ng08788	2108
Ng08789	954
Ng08790	1654
Ng08791	1098
Ng08792	1161
Ng08793	1461
Ng08794	180
Ng08795	1755
Ng08796	180
Ng08797	849
Ng08798	1110
Ng08799	1950
Ng08800	585
Ng08801	567
Ng08802	1245
Ng08803	1044
Ng08804	495
Ng08805	1401
Ng08806	345
Ng08807	1626
Ng08808	1614
Ng08809	558
Ng08810	920
Ng08811	3948
Ng08812	927
Ng08813	1176
Ng08814	609
Ng08815	1204
Ng08816	303
Ng08817	1296
Ng08818	2130
Ng08819	821
Ng08820	2073
Ng08821	312
Ng08822	1803
Ng08823	216
Ng11264	957
Ng08824	669
Ng08825	528
Ng08826	2197
Ng08827	1278
Ng08828	1053
Ng08829	330
Ng08830	252
Ng08831	657
Ng08832	2682
Ng08833	405
Ng08834	420
Ng08835	519
Ng08836	384
Ng08837	606
Ng08838	237
Ng08839	393
Ng08840	369
Ng08841	2592
Ng08842	192
Ng08843	351
Ng08844	189
Ng08845	748
Ng08846	1548
Ng08847	73
Ng08848	1348
Ng08849	270
Ng08850	363
Ng08851	1331
Ng08852	498
Ng08853	924
Ng08854	258
Ng08855	588
Ng08856	312
Ng08857	609
Ng08858	531
Ng08859	276
Ng08860	708
Ng08861	303
Ng08862	612
Ng08863	267
Ng08864	1143
Ng08865	261
Ng08866	351
Ng08867	4683
Ng08868	390
Ng08869	303
Ng08870	516
Ng08871	1667
Ng08872	369
Ng08873	213
Ng08874	939
Ng08875	330
Ng08876	1662
Ng08877	396
Ng08878	1759
Ng08879	2221
Ng10112	4252
Ng10113	417
Ng10114	477
Ng10115	3111
Ng10116	594
Ng10117	2295
Ng10118	273
Ng10119	1991
Ng10120	189
Ng10121	408
Ng10122	909
Ng10123	894
Ng10124	366
Ng10125	1505
Ng10126	510
Ng10127	996
Ng10128	423
Ng10129	348
Ng10130	915
Ng10131	480
Ng10132	795
Ng10133	180
Ng10134	630
Ng10135	234
Ng10136	378
Ng10137	1666
Ng10138	519
Ng10139	246
Ng10140	606
Ng10141	423
Ng10142	252
Ng10143	1167
Ng10144	216
Ng10145	243
Ng10146	1005
Ng10147	846
Ng10148	1707
Ng10149	1071
Ng10150	180
Ng10151	1860
Ng10152	1341
Ng10153	417
Ng10154	390
Ng10155	351
Ng10156	645
Ng10157	429
Ng10158	1587
Ng10159	1687
Ng10160	309
Ng10161	888
Ng10162	735
Ng10163	2187
Ng10164	1956
Ng10165	378
Ng10166	2667
Ng10167	582
Ng10168	1515
Ng10169	2154
Ng10170	1389
Ng10171	2967
Ng10172	1158
Ng10173	264
Ng10174	1533
Ng10175	1524
Ng10176	249
Ng10177	360
Ng10178	951
Ng10179	243
Ng10180	243
Ng10181	657
Ng10182	918
Ng10183	2106
Ng10184	501
Ng10185	3535
Ng10186	1560
Ng10187	2814
Ng10188	552
Ng10189	3794
Ng10190	1551
Ng10191	783
Ng10192	1245
Ng10193	453
Ng10194	2154
Ng10195	546
Ng10196	3543
Ng10197	237
Ng10198	402
Ng10199	786
Ng10200	1152
Ng10201	1131
Ng10202	1683
Ng10203	1704
Ng10204	702
Ng10205	933
Ng10206	276
Ng10207	990
Ng10208	1425
Ng10209	3984
Ng10210	330
Ng10211	915
Ng10212	477
Ng10213	690
Ng10214	2833
Ng10215	2073
Ng10216	1937
Ng10217	1044
Ng10218	3282
Ng10219	1218
Ng10220	1568
Ng10221	393
Ng10222	2757
Ng10223	1410
Ng10224	540
Ng10225	1992
Ng10226	1344
Ng10227	3680
Ng10228	1275
Ng10229	2950
Ng10230	2167
Ng10231	2414
Ng10232	900
Ng10233	3399
Ng10234	3795
Ng10235	1413
Ng10236	222
Ng10237	657
Ng10238	2058
Ng10239	1086
Ng10240	1131
Ng10241	774
Ng10242	1683
Ng10243	459
Ng10244	1380
Ng10245	2547
Ng10246	1044
Ng10247	1059
Ng10248	1185
Ng10249	1807
Ng10250	204
Ng10251	1968
Ng10252	1254
Ng10253	279
Ng10254	951
Ng10255	342
Ng10256	720
Ng10257	681
Ng10258	1768
Ng10259	255
Ng10260	183
Ng10261	3420
Ng10262	1741
Ng10263	297
Ng10264	240
Ng10265	2015
Ng10266	240
Ng10267	255
Ng10268	1195
Ng10269	1764
Ng10270	1275
Ng10271	1728
Ng10272	1411
Ng10273	1477
Ng10274	354
Ng10275	1116
Ng10276	261
Ng10277	1896
Ng10278	354
Ng10279	204
Ng10280	615
Ng10281	1881
Ng10282	831
Ng10283	366
Ng10284	195
Ng10285	282
Ng10286	291
Ng10287	249
Ng10288	2241
Ng10289	667
Ng10290	321
Ng10291	903
Ng10292	934
Ng10293	1684
Ng10294	1548
Ng10295	339
Ng10296	612
Ng10297	576
Ng10298	1856
Ng10299	186
Ng10300	2301
Ng10301	1365
Ng10302	282
Ng10303	762
Ng10304	885
Ng10305	1443
Ng10306	426
Ng10307	654
Ng10308	540
Ng10309	2459
Ng10310	1455
Ng10311	570
Ng10312	366
Ng10313	1395
Ng10314	321
Ng10315	2156
Ng10316	291
Ng10317	297
Ng10318	1601
Ng10319	4872
Ng10320	948
Ng10321	477
Ng10322	351
Ng10323	663
Ng10324	762
Ng10325	243
Ng10326	324
Ng10327	2781
Ng10328	1272
Ng10329	1457
Ng10330	282
Ng10331	717
Ng10332	1516
Ng10333	228
Ng10334	966
Ng10335	273
Ng10336	1674
Ng10337	183
Ng10338	708
Ng10339	393
Ng10340	627
Ng10341	591
Ng10342	1653
Ng10343	831
Ng10344	2407
Ng10345	297
Ng10346	273
Ng10347	77
Ng10348	723
Ng10349	3142
Ng10350	1149
Ng10351	1071
Ng10352	387
Ng10353	1441
Ng10354	1695
Ng10355	696
Ng10356	2871
Ng10357	1080
Ng10358	2121
Ng10359	315
Ng10360	1113
Ng10361	333
Ng10362	1587
Ng10363	360
Ng10364	1293
Ng10365	2241
Ng10366	1371
Ng10367	339
Ng10368	1482
Ng10369	342
Ng10370	3363
Ng10371	617
Ng10372	1818
Ng10373	399
Ng10374	306
Ng10375	1077
Ng10376	1539
Ng10377	924
Ng10378	958
Ng10379	243
Ng10380	288
Ng10381	315
Ng10382	5706
Ng10383	474
Ng10384	1089
Ng10385	3354
Ng10386	1238
Ng10387	390
Ng10388	225
Ng10389	6051
Ng10390	207
Ng10391	243
Ng10392	267
Ng10393	192
Ng10394	1382
Ng10395	738
Ng10396	897
Ng10397	828
Ng10398	1041
Ng10399	267
Ng10400	1872
Ng10401	1083
Ng10402	2218
Ng10403	999
Ng10404	1347
Ng10405	462
Ng10406	585
Ng10407	949
Ng10408	2595
Ng10409	309
Ng10410	645
Ng10411	2075
Ng10412	1941
Ng10413	2766
Ng10414	282
Ng10415	981
Ng10416	885
Ng10417	1341
Ng10418	1517
Ng10419	1689
Ng10420	657
Ng10421	1419
Ng10422	1311
Ng10423	1173
Ng10424	1393
Ng10425	1002
Ng10426	1556
Ng10427	180
Ng10428	963
Ng10429	288
Ng10430	2458
Ng10431	366
Ng10432	1716
Ng10433	414
Ng10434	2416
Ng10435	516
Ng10436	1485
Ng10437	339
Ng10438	654
Ng10439	1479
Ng10440	2092
Ng10441	2079
Ng10442	2264
Ng10443	483
Ng10444	1587
Ng10445	1011
Ng10446	1230
Ng10447	1341
Ng10448	897
Ng10449	1068
Ng10450	1179
Ng10451	1340
Ng10452	384
Ng10453	1326
Ng10454	1074
Ng10455	1560
Ng10456	3276
Ng10457	3216
Ng10458	740
Ng10459	951
Ng10460	276
Ng10461	849
Ng10462	1863
Ng10463	1572
Ng10464	1173
Ng10465	1251
Ng10466	589
Ng10467	2301
Ng10468	270
Ng10469	3726
Ng10470	354
Ng10471	294
Ng10472	1323
Ng10473	798
Ng10474	2199
Ng10475	1347
Ng10476	999
Ng10477	1716
Ng10478	426
Ng10479	2898
Ng10480	345
Ng10481	968
Ng10482	450
Ng10483	627
Ng10484	1293
Ng10485	552
Ng10486	1050
Ng10487	966
Ng10488	2937
Ng10489	333
Ng10490	2790
Ng10491	2449
Ng10492	846
Ng10493	969
Ng10494	1248
Ng10495	441
Ng10496	2939
Ng10497	2380
Ng10498	360
Ng10499	765
Ng10500	201
Ng10501	603
Ng10502	489
Ng10503	1131
Ng10504	186
Ng10505	1200
Ng10506	1136
Ng10507	1240
Ng10508	648
Ng10509	291
Ng10510	249
Ng10511	366
Ng10512	297
Ng10513	828
Ng10514	2766
Ng10515	207
Ng10516	1569
Ng10517	285
Ng10518	573
Ng10519	1812
Ng10520	1014
Ng10521	1254
Ng10522	534
Ng10523	1254
Ng10524	4758
Ng10525	540
Ng10526	201
Ng10527	816
Ng10528	2883
Ng10529	201
Ng10530	720
Ng10531	1638
Ng10532	1308
Ng10533	1857
Ng10534	1011
Ng10535	786
Ng10536	657
Ng10537	744
Ng10538	399
Ng10539	2511
Ng10540	201
Ng10541	642
Ng10542	318
Ng10543	2742
Ng10544	201
Ng10545	1011
Ng10546	1236
Ng10547	354
Ng10548	1152
Ng10549	3055
Ng10550	474
Ng10551	399
Ng10552	666
Ng10553	264
Ng10554	1251
Ng10555	327
Ng10556	522
Ng10557	189
Ng10558	1604
Ng10559	1653
Ng10560	258
Ng10561	255
Ng10562	225
Ng10563	648
Ng10564	957
Ng10565	468
Ng10566	1815
Ng10567	2001
Ng10568	1315
Ng10569	3633
Ng10570	882
Ng10571	2112
Ng10572	528
Ng10573	816
Ng10574	852
Ng10575	1155
Ng10576	4417
Ng10577	720
Ng10578	501
Ng10579	282
Ng10580	3165
Ng10581	1326
Ng10582	2679
Ng10583	1416
Ng10584	1908
Ng10585	942
Ng10586	6973
Ng10587	279
Ng10588	1452
Ng10589	1359
Ng10590	2166
Ng10591	2019
Ng10592	1904
Ng10593	1395
Ng10594	1984
Ng10595	3873
Ng10596	1350
Ng10597	2042
Ng10598	2078
Ng10599	1842
Ng10600	1816
Ng10601	1443
Ng10602	324
Ng10603	3801
Ng10604	204
Ng10605	213
Ng10606	1866
Ng10607	510
Ng10608	1350
Ng10609	630
Ng10610	591
Ng10611	1667
Ng10612	606
Ng10613	2346
Ng10614	933
Ng10615	1494
Ng10616	1818
Ng10617	1242
Ng10618	1371
Ng10619	2301
Ng10620	669
Ng10621	402
Ng10622	1017
Ng10624	270
Ng10625	989
Ng10626	2313
Ng10627	2670
Ng10628	447
Ng10629	1968
Ng10630	1251
Ng10631	894
Ng10632	345
Ng10633	537
Ng10634	903
Ng10635	720
Ng10636	405
Ng10637	2357
Ng10638	237
Ng10639	249
Ng10640	192
Ng10641	1584
Ng10642	1077
Ng10643	1982
Ng10644	438
Ng10645	663
Ng10646	1212
Ng10647	363
Ng10648	12732
Ng10649	216
Ng10650	387
Ng10651	228
Ng10652	2118
Ng10653	363
Ng10654	1503
Ng10655	72
Ng10656	210
Ng10657	549
Ng10658	240
Ng10659	192
Ng10660	696
Ng10661	112
Ng10662	1176
Ng10663	186
Ng10664	854
Ng10665	294
Ng10666	279
Ng10667	864
Ng10668	1776
Ng10669	132
Ng10670	315
Ng10671	399
Ng10672	585
Ng10673	300
Ng10674	1002
Ng10675	2133
Ng10676	1808
Ng10677	2577
Ng10678	2745
Ng10679	3222
Ng10680	735
Ng10681	210
Ng10682	1824
Ng10683	798
Ng10684	1365
Ng10685	246
Ng10686	444
Ng10687	180
Ng10688	3342
Ng10689	234
Ng10690	417
Ng10691	2673
Ng10692	336
Ng10693	303
Ng10694	915
Ng10695	429
Ng10696	528
Ng10697	303
Ng10698	276
Ng10699	2848
Ng10700	957
Ng10701	346
Ng10702	243
Ng10703	756
Ng10704	291
Ng10705	684
Ng10706	3033
Ng10707	207
Ng10708	1776
Ng10709	2016
Ng10710	1769
Ng10711	2490
Ng10712	4575
Ng10713	225
Ng10714	3033
Ng10715	1828
Ng10716	924
Ng10717	2916
Ng10718	1368
Ng10719	1763
Ng10720	2898
Ng10721	414
Ng10722	375
Ng10723	672
Ng10724	678
Ng10725	963
Ng10726	387
Ng10727	2901
Ng10728	1965
Ng10729	723
Ng10730	1119
Ng10731	2744
Ng10732	303
Ng10733	546
Ng10734	984
Ng10735	2458
Ng10736	639
Ng10737	204
Ng10738	3078
Ng10739	243
Ng10740	438
Ng10741	927
Ng10742	339
Ng10743	3165
Ng10744	204
Ng10745	819
Ng10746	243
Ng10747	474
Ng10748	798
Ng10749	438
Ng10750	2202
Ng10751	195
Ng10752	684
Ng10753	597
Ng10754	198
Ng10755	228
Ng10756	183
Ng10757	420
Ng10758	1251
Ng10759	588
Ng10760	2226
Ng10761	417
Ng10762	948
Ng10763	768
Ng10764	1609
Ng10765	1962
Ng10766	1255
Ng10767	753
Ng10768	321
Ng10769	678
Ng10770	868
Ng10771	1587
Ng10772	879
Ng10773	611
Ng10774	2439
Ng10775	2070
Ng10776	1449
Ng10777	1198
Ng10778	408
Ng10779	375
Ng10780	1188
Ng10781	1764
Ng10782	1251
Ng10783	1212
Ng10784	324
Ng10785	1310
Ng10786	1619
Ng10787	762
Ng10788	285
Ng10789	1440
Ng10790	894
Ng10791	1969
Ng10792	285
Ng10793	1590
Ng10794	213
Ng10795	963
Ng10796	1197
Ng10797	1271
Ng10798	957
Ng10799	264
Ng10800	480
Ng10801	1725
Ng10802	195
Ng10803	606
Ng10804	543
Ng10805	480
Ng10806	1041
Ng10807	1222
Ng10808	612
Ng10809	600
Ng10810	651
Ng10811	204
Ng10812	768
Ng10813	1953
Ng10814	1169
Ng10815	333
Ng10816	1424
Ng10817	558
Ng10818	660
Ng10819	6738
Ng10820	4470
Ng10821	303
Ng10822	105
Ng10823	135
Ng10824	595
tRNAscan_55	73
tRNAscan_54	82
tRNAscan_29	73
Ng10828	429
Ng10829	687
Ng10830	393
Ng10831	483
Ng10832	1560
tRNAscan_30	73
tRNAscan_31	89
tRNAscan_32	74
Ng10836	2094
Ng10837	204
Ng10838	264
Ng10839	159
Ng10840	1530
Ng10841	309
Ng10842	348
Ng10843	1620
Ng10844	690
Ng10845	438
Ng10846	1344
Ng10847	738
Ng10848	114
Ng10849	1158
Ng10850	534
Ng10851	810
Ng10852	831
Ng10853	540
Ng10854	216
Ng10855	417
Ng10856	684
Ng10857	465
Ng10858	288
Ng10859	828
Ng10860	360
Ng10861	1227
Ng10862	1809
tRNAscan_33	73
tRNAscan_34	71
Ng10865	605
Ng10866	1410
Ng10867	93
Ng10868	1236
Ng10869	1044
tRNAscan_53	72
Ng10871	451
Ng10872	1524
Ng10873	306
Ng10874	120
Ng10875	555
tRNAscan_52	86
tRNAscan_35	74
Ng10878	168
Ng10879	425
Ng10880	1497
Ng10881	708
Ng10882	580
Ng10883	741
tRNAscan_36	74
tRNAscan_37	73
Ng10886	222
Ng10887	2942
Ng10888	661
Ng10889	246
Ng10890	138
Ng10891	810
Ng10892	327
Ng10893	450
Ng10894	324
Ng10895	2607
Ng10896	150
Ng10897	1500
Ng10898	1272
Ng10899	321
Ng10900	921
Ng10901	1494
Ng10902	852
Ng10903	1155
tRNAscan_38	72
Ng10905	111
tRNAscan_39	72
Ng10907	105
tRNAscan_40	73
Ng10909	1518
Ng10910	699
Ng10911	468
Ng10912	483
Ng10913	252
Ng10914	1404
Ng10915	3957
Ng10916	5310
Ng10917	291
Ng10918	195
Ng10919	219
Ng10920	1944
Ng10921	420
Ng10922	759
Ng10923	1036
Ng10924	231
Ng10925	1800
Ng10926	1083
Ng10927	654
Ng10928	695
Ng10929	654
Ng10930	1335
Ng10931	867
tRNAscan_51	73
tRNAscan_50	72
Ng10934	117
tRNAscan_49	87
Ng10936	652
tRNAscan_48	74
Ng10938	96
Ng10939	90
Ng10940	255
tRNAscan_47	73
Ng10942	627
Ng10943	342
tRNAscan_41	73
tRNAscan_42	72
Ng10946	1380
Ng10947	138
Ng10948	120
Ng10949	129
Ng10950	132
Ng10951	252
Ng10952	71
Ng10953	588
Ng10954	96
Ng10955	606
Ng10956	82
Ng10957	1776
Ng10958	195
Ng10959	405
Ng10960	369
Ng10961	2942
Ng10962	661
Ng10963	222
Ng10964	73
Ng10965	74
Ng10966	676
Ng10967	1497
Ng10968	889
Ng10969	623
Ng10970	425
Ng10971	1350
Ng10972	489
Ng10973	336
Ng10974	3024
Ng10975	300
Ng10976	1563
tRNAscan_56	74
Ng10978	4458
Ng10979	72
Ng10980	74
Ng10981	83
Ng10982	381
Ng10983	540
Ng10984	1161
Ng10985	813
Ng10986	369
Ng10987	570
Ng10988	948
Ng10989	1263
Ng10990	73
Ng10991	71
Ng10992	74
Ng10993	2442
Ng10994	204
Ng10995	82
Ng10996	318
Ng10997	74
Ng10998	74
Ng10999	71
Ng11000	72
Ng11001	85
Ng11002	73
Ng11003	72
Ng11004	72
Ng11005	73
Ng11006	74
Ng11007	74
Ng11008	87
Ng11009	73
Ng11010	297
Ng11011	362
Ng11012	72
Ng11013	426
Ng11014	930
Ng11015	73
Ng11016	297
Ng11017	378
Ng11018	1521
Ng11019	438
Ng11020	82
Ng11021	909
Ng11022	951
Ng11023	1486
Ng11024	1197
Ng11025	74
Ng11026	83
Ng11080	402
Ng11081	294
Ng11082	348
Ng11083	1197
Ng11084	234
Ng11085	393
Ng11086	459
Ng11087	321
Ng11088	222
Ng11089	453
Ng11090	210
Ng11091	381
Ng11092	882
Ng11093	312
Ng11133	534
Ng11134	816
Ng11135	798
Ng11136	750
Ng11137	2898
Ng11138	1767
Ng11139	723
Ng11140	357
Ng11141	201
Ng11027	510
Ng11028	183
Ng11029	576
Ng11030	186
Ng11031	438
Ng11032	186
Ng11033	204
Ng11034	975
Ng11035	186
Ng11036	453
Ng11037	210
Ng11038	459
Ng11039	189
Ng11040	537
Ng11041	252
Ng11042	591
Ng11043	246
Ng11044	426
Ng11045	189
Ng11046	801
Ng11047	471
Ng11122	201
Ng11123	9448
Ng11124	531
Ng11235	2586
Ng11236	249
Ng11237	1863
Ng11185	2076
Ng11186	2541
Ng11187	723
Ng11188	1419
Ng11189	306
Ng11252	3177
Ng11253	1863
Ng11067	855
Ng11068	186
Ng11069	723
Ng11070	186
Ng11071	453
Ng11072	210
Ng11073	459
Ng11074	189
Ng11075	258
Ng11076	234
Ng11077	303
Ng11078	375
Ng11079	702
Ng11181	1224
Ng11182	342
Ng11183	507
Ng11184	204
Ng11250	402
Ng11251	3177
Ng11162	2247
Ng11163	819
Ng11164	723
Ng11165	380
Ng11166	723
Ng11167	428
Ng11168	711
Ng11169	1725
Ng11170	879
Ng11171	3702
Ng11172	204
Ng11173	399
Ng11174	489
Ng11244	3177
Ng11245	648
Ng11246	276
Ng11048	180
Ng11049	324
Ng11050	342
Ng11051	294
Ng11052	195
Ng11053	510
Ng11054	186
Ng11055	720
Ng11056	689
Ng11057	186
Ng11058	552
Ng11059	186
Ng11060	696
Ng11061	186
Ng11062	738
Ng11063	425
Ng11203	5196
Ng11258	903
Ng11248	3177
Ng11249	1675
Ng11212	936
Ng11213	1143
Ng11214	1143
Ng11215	1143
Ng11094	3917
Ng11095	438
Ng11096	540
Ng11097	486
Ng11204	441
Ng11205	678
Ng11206	315
Ng11207	540
Ng11208	1479
Ng11194	228
Ng11195	2784
Ng11196	420
Ng11197	450
Ng11198	309
Ng11064	2964
Ng11065	5796
Ng11066	762
Ng11175	798
Ng11176	750
Ng11177	2829
Ng11178	1299
Ng11113	315
Ng11114	249
Ng11115	204
Ng11116	741
Ng11117	186
Ng11118	579
Ng11119	186
Ng11120	561
Ng11121	612
Ng11190	750
Ng11191	2769
Ng11192	1815
Ng11193	381
Ng11098	504
Ng11099	5547
Ng11125	402
Ng11126	736
Ng11127	294
Ng11128	348
Ng11129	1383
Ng11130	186
Ng11131	312
Ng11132	432
Ng11100	576
Ng11101	537
Ng11102	252
Ng11103	609
Ng11104	426
Ng11105	189
Ng11106	396
Ng11107	810
Ng11108	654
Ng11109	3074
Ng11110	630
Ng11111	420
Ng11112	93
Ng11216	1263
Ng11217	420
Ng11218	348
Ng11219	357
Ng11220	1038
Ng11233	3354
Ng11234	3351
Ng11254	331
Ng11199	414
Ng11200	576
Ng11201	662
Ng11202	210
Ng11156	654
Ng11157	693
Ng11158	594
Ng11159	375
Ng11160	777
Ng11161	651
Ng11257	321
Ng11149	414
Ng11150	576
Ng11151	2124
Ng11152	210
Ng11153	360
Ng11154	210
Ng11155	276
Ng11256	2895
Ng11209	675
Ng11210	1053
Ng11211	321
Ng11224	3486
Ng11225	294
Ng11226	438
Ng11142	591
Ng11143	246
Ng11144	426
Ng11145	189
Ng11146	342
Ng11147	1002
Ng11148	315
Ng11238	1898
Ng11239	1089
Ng11240	795
Ng11227	348
Ng11228	357
Ng11229	1071
Ng11230	1038
Ng11221	1041
Ng11222	429
Ng11223	373
Ng11247	2202
Ng11231	801
Ng11232	654
Ng11179	3801
Ng11180	1596
Ng11241	1182
Ng11242	939
Ng11243	276
Ng11255	240
